,Country,Correlations,Lat,Long,Date
509,Brazil,-0.34,-14.235,-51.9253,2020-05-30
510,Brazil,-0.34,-14.235,-51.9253,2020-05-31
511,Brazil,-0.34,-14.235,-51.9253,2020-06-01
512,Brazil,-0.34,-14.235,-51.9253,2020-06-02
513,Brazil,-0.34,-14.235,-51.9253,2020-06-03
514,Brazil,-0.34,-14.235,-51.9253,2020-06-04
515,Brazil,-0.34,-14.235,-51.9253,2020-06-05
516,Brazil,-0.34,-14.235,-51.9253,2020-06-06
517,Brazil,-0.34,-14.235,-51.9253,2020-06-07
518,Brazil,-0.34,-14.235,-51.9253,2020-06-08
519,Brazil,-0.34,-14.235,-51.9253,2020-06-09
520,Brazil,-0.34,-14.235,-51.9253,2020-06-10
521,Brazil,-0.34,-14.235,-51.9253,2020-06-11
522,Brazil,-0.34,-14.235,-51.9253,2020-06-12
523,Brazil,-0.34,-14.235,-51.9253,2020-06-13
524,Brazil,-0.34,-14.235,-51.9253,2020-06-14
525,Brazil,-0.34,-14.235,-51.9253,2020-06-15
526,Brazil,-0.34,-14.235,-51.9253,2020-06-16
527,Brazil,-0.34,-14.235,-51.9253,2020-06-17
528,Brazil,-0.34,-14.235,-51.9253,2020-06-18
529,Brazil,-0.34,-14.235,-51.9253,2020-06-19
530,Brazil,-0.34,-14.235,-51.9253,2020-06-20
531,Brazil,-0.34,-14.235,-51.9253,2020-06-21
532,Brazil,-0.34,-14.235,-51.9253,2020-06-22
533,Brazil,-0.34,-14.235,-51.9253,2020-06-23
534,Brazil,-0.34,-14.235,-51.9253,2020-06-24
535,Brazil,-0.34,-14.235,-51.9253,2020-06-25
536,Brazil,-0.34,-14.235,-51.9253,2020-06-26
537,Brazil,-0.34,-14.235,-51.9253,2020-06-27
538,Brazil,-0.34,-14.235,-51.9253,2020-06-28
539,Brazil,-0.34,-14.235,-51.9253,2020-06-29
540,Brazil,-0.34,-14.235,-51.9253,2020-06-30
541,Brazil,-0.34,-14.235,-51.9253,2020-07-01
542,Brazil,-0.34,-14.235,-51.9253,2020-07-02
543,Brazil,-0.34,-14.235,-51.9253,2020-07-03
544,Brazil,-0.34,-14.235,-51.9253,2020-07-04
545,Brazil,-0.34,-14.235,-51.9253,2020-07-05
546,Brazil,-0.34,-14.235,-51.9253,2020-07-06
547,Brazil,-0.34,-14.235,-51.9253,2020-07-07
548,Brazil,-0.34,-14.235,-51.9253,2020-07-08
549,Brazil,-0.34,-14.235,-51.9253,2020-07-09
550,Brazil,-0.34,-14.235,-51.9253,2020-07-10
551,Brazil,-0.34,-14.235,-51.9253,2020-07-11
552,Brazil,-0.34,-14.235,-51.9253,2020-07-12
553,Brazil,-0.34,-14.235,-51.9253,2020-07-13
554,Brazil,-0.34,-14.235,-51.9253,2020-07-14
555,Brazil,-0.34,-14.235,-51.9253,2020-07-15
556,Brazil,-0.34,-14.235,-51.9253,2020-07-16
557,Brazil,-0.34,-14.235,-51.9253,2020-07-17
558,Brazil,-0.34,-14.235,-51.9253,2020-07-18
559,Brazil,-0.34,-14.235,-51.9253,2020-07-19
560,Brazil,-0.34,-14.235,-51.9253,2020-07-20
561,Brazil,-0.34,-14.235,-51.9253,2020-07-21
562,Brazil,-0.34,-14.235,-51.9253,2020-07-22
563,Brazil,-0.34,-14.235,-51.9253,2020-07-23
564,Brazil,-0.34,-14.235,-51.9253,2020-07-24
565,Brazil,-0.34,-14.235,-51.9253,2020-07-25
566,Brazil,-0.34,-14.235,-51.9253,2020-07-26
567,Brazil,-0.34,-14.235,-51.9253,2020-07-27
568,Brazil,-0.34,-14.235,-51.9253,2020-07-28
569,Brazil,-0.34,-14.235,-51.9253,2020-07-29
570,Australia,-0.53,-42.8821,147.3272,2020-01-22
571,Australia,-0.53,-37.8136,144.9631,2020-01-22
572,Australia,-0.53,-35.4735,149.0124,2020-01-22
573,Australia,-0.53,-34.9285,138.6007,2020-01-22
574,Australia,-0.53,-33.8688,151.2093,2020-01-22
575,Australia,-0.53,-31.9505,115.8605,2020-01-22
576,Australia,-0.53,-27.4698,153.0251,2020-01-22
577,Australia,-0.53,-12.4634,130.8456,2020-01-22
578,Australia,-0.53,-42.8821,147.3272,2020-01-23
579,Australia,-0.53,-37.8136,144.9631,2020-01-23
580,Australia,-0.53,-35.4735,149.0124,2020-01-23
581,Australia,-0.53,-34.9285,138.6007,2020-01-23
582,Australia,-0.53,-33.8688,151.2093,2020-01-23
583,Australia,-0.53,-31.9505,115.8605,2020-01-23
584,Australia,-0.53,-27.4698,153.0251,2020-01-23
585,Australia,-0.53,-12.4634,130.8456,2020-01-23
586,Australia,-0.53,-42.8821,147.3272,2020-01-24
587,Australia,-0.53,-37.8136,144.9631,2020-01-24
588,Australia,-0.53,-35.4735,149.0124,2020-01-24
589,Australia,-0.53,-34.9285,138.6007,2020-01-24
590,Australia,-0.53,-33.8688,151.2093,2020-01-24
591,Australia,-0.53,-31.9505,115.8605,2020-01-24
592,Australia,-0.53,-27.4698,153.0251,2020-01-24
593,Australia,-0.53,-12.4634,130.8456,2020-01-24
594,Australia,-0.53,-42.8821,147.3272,2020-01-25
595,Australia,-0.53,-37.8136,144.9631,2020-01-25
596,Australia,-0.53,-35.4735,149.0124,2020-01-25
597,Australia,-0.53,-34.9285,138.6007,2020-01-25
598,Australia,-0.53,-33.8688,151.2093,2020-01-25
599,Australia,-0.53,-31.9505,115.8605,2020-01-25
600,Australia,-0.53,-27.4698,153.0251,2020-01-25
601,Australia,-0.53,-12.4634,130.8456,2020-01-25
602,Australia,-0.53,-42.8821,147.3272,2020-01-26
603,Australia,-0.53,-37.8136,144.9631,2020-01-26
604,Australia,-0.53,-35.4735,149.0124,2020-01-26
605,Australia,-0.53,-34.9285,138.6007,2020-01-26
606,Australia,-0.53,-33.8688,151.2093,2020-01-26
607,Australia,-0.53,-31.9505,115.8605,2020-01-26
608,Australia,-0.53,-27.4698,153.0251,2020-01-26
609,Australia,-0.53,-12.4634,130.8456,2020-01-26
610,Australia,-0.53,-42.8821,147.3272,2020-01-27
611,Australia,-0.53,-37.8136,144.9631,2020-01-27
612,Australia,-0.53,-35.4735,149.0124,2020-01-27
613,Australia,-0.53,-34.9285,138.6007,2020-01-27
614,Australia,-0.53,-33.8688,151.2093,2020-01-27
615,Australia,-0.53,-31.9505,115.8605,2020-01-27
616,Australia,-0.53,-27.4698,153.0251,2020-01-27
617,Australia,-0.53,-12.4634,130.8456,2020-01-27
618,Australia,-0.53,-42.8821,147.3272,2020-01-28
619,Australia,-0.53,-37.8136,144.9631,2020-01-28
620,Australia,-0.53,-35.4735,149.0124,2020-01-28
621,Australia,-0.53,-34.9285,138.6007,2020-01-28
622,Australia,-0.53,-33.8688,151.2093,2020-01-28
623,Australia,-0.53,-31.9505,115.8605,2020-01-28
624,Australia,-0.53,-27.4698,153.0251,2020-01-28
625,Australia,-0.53,-12.4634,130.8456,2020-01-28
626,Australia,-0.53,-42.8821,147.3272,2020-01-29
627,Australia,-0.53,-37.8136,144.9631,2020-01-29
628,Australia,-0.53,-35.4735,149.0124,2020-01-29
629,Australia,-0.53,-34.9285,138.6007,2020-01-29
630,Australia,-0.53,-33.8688,151.2093,2020-01-29
631,Australia,-0.53,-31.9505,115.8605,2020-01-29
632,Australia,-0.53,-27.4698,153.0251,2020-01-29
633,Australia,-0.53,-12.4634,130.8456,2020-01-29
634,Australia,-0.53,-42.8821,147.3272,2020-01-30
635,Australia,-0.53,-37.8136,144.9631,2020-01-30
636,Australia,-0.53,-35.4735,149.0124,2020-01-30
637,Australia,-0.53,-34.9285,138.6007,2020-01-30
638,Australia,-0.53,-33.8688,151.2093,2020-01-30
639,Australia,-0.53,-31.9505,115.8605,2020-01-30
640,Australia,-0.53,-27.4698,153.0251,2020-01-30
641,Australia,-0.53,-12.4634,130.8456,2020-01-30
642,Australia,-0.53,-42.8821,147.3272,2020-01-31
643,Australia,-0.53,-37.8136,144.9631,2020-01-31
644,Australia,-0.53,-35.4735,149.0124,2020-01-31
645,Australia,-0.53,-34.9285,138.6007,2020-01-31
646,Australia,-0.53,-33.8688,151.2093,2020-01-31
647,Australia,-0.53,-31.9505,115.8605,2020-01-31
648,Australia,-0.53,-27.4698,153.0251,2020-01-31
649,Australia,-0.53,-12.4634,130.8456,2020-01-31
650,Australia,-0.53,-42.8821,147.3272,2020-02-01
651,Australia,-0.53,-37.8136,144.9631,2020-02-01
652,Australia,-0.53,-35.4735,149.0124,2020-02-01
653,Australia,-0.53,-34.9285,138.6007,2020-02-01
654,Australia,-0.53,-33.8688,151.2093,2020-02-01
655,Australia,-0.53,-31.9505,115.8605,2020-02-01
656,Australia,-0.53,-27.4698,153.0251,2020-02-01
657,Australia,-0.53,-12.4634,130.8456,2020-02-01
658,Australia,-0.53,-42.8821,147.3272,2020-02-02
659,Australia,-0.53,-37.8136,144.9631,2020-02-02
660,Australia,-0.53,-35.4735,149.0124,2020-02-02
661,Australia,-0.53,-34.9285,138.6007,2020-02-02
662,Australia,-0.53,-33.8688,151.2093,2020-02-02
663,Australia,-0.53,-31.9505,115.8605,2020-02-02
664,Australia,-0.53,-27.4698,153.0251,2020-02-02
665,Australia,-0.53,-12.4634,130.8456,2020-02-02
666,Australia,-0.53,-42.8821,147.3272,2020-02-03
667,Australia,-0.53,-37.8136,144.9631,2020-02-03
668,Australia,-0.53,-35.4735,149.0124,2020-02-03
669,Australia,-0.53,-34.9285,138.6007,2020-02-03
670,Australia,-0.53,-33.8688,151.2093,2020-02-03
671,Australia,-0.53,-31.9505,115.8605,2020-02-03
672,Australia,-0.53,-27.4698,153.0251,2020-02-03
673,Australia,-0.53,-12.4634,130.8456,2020-02-03
674,Australia,-0.53,-42.8821,147.3272,2020-02-04
675,Australia,-0.53,-37.8136,144.9631,2020-02-04
676,Australia,-0.53,-35.4735,149.0124,2020-02-04
677,Australia,-0.53,-34.9285,138.6007,2020-02-04
678,Australia,-0.53,-33.8688,151.2093,2020-02-04
679,Australia,-0.53,-31.9505,115.8605,2020-02-04
680,Australia,-0.53,-27.4698,153.0251,2020-02-04
681,Australia,-0.53,-12.4634,130.8456,2020-02-04
682,Australia,-0.53,-42.8821,147.3272,2020-02-05
683,Australia,-0.53,-37.8136,144.9631,2020-02-05
684,Australia,-0.53,-35.4735,149.0124,2020-02-05
685,Australia,-0.53,-34.9285,138.6007,2020-02-05
686,Australia,-0.53,-33.8688,151.2093,2020-02-05
687,Australia,-0.53,-31.9505,115.8605,2020-02-05
688,Australia,-0.53,-27.4698,153.0251,2020-02-05
689,Australia,-0.53,-12.4634,130.8456,2020-02-05
690,Australia,-0.53,-42.8821,147.3272,2020-02-06
691,Australia,-0.53,-37.8136,144.9631,2020-02-06
692,Australia,-0.53,-35.4735,149.0124,2020-02-06
693,Australia,-0.53,-34.9285,138.6007,2020-02-06
694,Australia,-0.53,-33.8688,151.2093,2020-02-06
695,Australia,-0.53,-31.9505,115.8605,2020-02-06
696,Australia,-0.53,-27.4698,153.0251,2020-02-06
697,Australia,-0.53,-12.4634,130.8456,2020-02-06
698,Australia,-0.53,-42.8821,147.3272,2020-02-07
699,Australia,-0.53,-37.8136,144.9631,2020-02-07
700,Australia,-0.53,-35.4735,149.0124,2020-02-07
701,Australia,-0.53,-34.9285,138.6007,2020-02-07
702,Australia,-0.53,-33.8688,151.2093,2020-02-07
703,Australia,-0.53,-31.9505,115.8605,2020-02-07
704,Australia,-0.53,-27.4698,153.0251,2020-02-07
705,Australia,-0.53,-12.4634,130.8456,2020-02-07
706,Australia,-0.53,-42.8821,147.3272,2020-02-08
707,Australia,-0.53,-37.8136,144.9631,2020-02-08
708,Australia,-0.53,-35.4735,149.0124,2020-02-08
709,Australia,-0.53,-34.9285,138.6007,2020-02-08
710,Australia,-0.53,-33.8688,151.2093,2020-02-08
711,Australia,-0.53,-31.9505,115.8605,2020-02-08
712,Australia,-0.53,-27.4698,153.0251,2020-02-08
713,Australia,-0.53,-12.4634,130.8456,2020-02-08
714,Australia,-0.53,-42.8821,147.3272,2020-02-09
715,Australia,-0.53,-37.8136,144.9631,2020-02-09
716,Australia,-0.53,-35.4735,149.0124,2020-02-09
717,Australia,-0.53,-34.9285,138.6007,2020-02-09
718,Australia,-0.53,-33.8688,151.2093,2020-02-09
719,Australia,-0.53,-31.9505,115.8605,2020-02-09
720,Australia,-0.53,-27.4698,153.0251,2020-02-09
721,Australia,-0.53,-12.4634,130.8456,2020-02-09
722,Australia,-0.53,-42.8821,147.3272,2020-02-10
723,Australia,-0.53,-37.8136,144.9631,2020-02-10
724,Australia,-0.53,-35.4735,149.0124,2020-02-10
725,Australia,-0.53,-34.9285,138.6007,2020-02-10
726,Australia,-0.53,-33.8688,151.2093,2020-02-10
727,Australia,-0.53,-31.9505,115.8605,2020-02-10
728,Australia,-0.53,-27.4698,153.0251,2020-02-10
729,Australia,-0.53,-12.4634,130.8456,2020-02-10
730,Australia,-0.53,-42.8821,147.3272,2020-02-11
731,Australia,-0.53,-37.8136,144.9631,2020-02-11
732,Australia,-0.53,-35.4735,149.0124,2020-02-11
733,Australia,-0.53,-34.9285,138.6007,2020-02-11
734,Australia,-0.53,-33.8688,151.2093,2020-02-11
735,Australia,-0.53,-31.9505,115.8605,2020-02-11
736,Australia,-0.53,-27.4698,153.0251,2020-02-11
737,Australia,-0.53,-12.4634,130.8456,2020-02-11
738,Australia,-0.53,-42.8821,147.3272,2020-02-12
739,Australia,-0.53,-37.8136,144.9631,2020-02-12
740,Australia,-0.53,-35.4735,149.0124,2020-02-12
741,Australia,-0.53,-34.9285,138.6007,2020-02-12
742,Australia,-0.53,-33.8688,151.2093,2020-02-12
743,Australia,-0.53,-31.9505,115.8605,2020-02-12
744,Australia,-0.53,-27.4698,153.0251,2020-02-12
745,Australia,-0.53,-12.4634,130.8456,2020-02-12
746,Australia,-0.53,-42.8821,147.3272,2020-02-13
747,Australia,-0.53,-37.8136,144.9631,2020-02-13
748,Australia,-0.53,-35.4735,149.0124,2020-02-13
749,Australia,-0.53,-34.9285,138.6007,2020-02-13
750,Australia,-0.53,-33.8688,151.2093,2020-02-13
751,Australia,-0.53,-31.9505,115.8605,2020-02-13
752,Australia,-0.53,-27.4698,153.0251,2020-02-13
753,Australia,-0.53,-12.4634,130.8456,2020-02-13
754,Australia,-0.53,-42.8821,147.3272,2020-02-14
755,Australia,-0.53,-37.8136,144.9631,2020-02-14
756,Australia,-0.53,-35.4735,149.0124,2020-02-14
757,Australia,-0.53,-34.9285,138.6007,2020-02-14
758,Australia,-0.53,-33.8688,151.2093,2020-02-14
759,Australia,-0.53,-31.9505,115.8605,2020-02-14
760,Australia,-0.53,-27.4698,153.0251,2020-02-14
761,Australia,-0.53,-12.4634,130.8456,2020-02-14
762,Australia,-0.53,-42.8821,147.3272,2020-02-15
763,Australia,-0.53,-37.8136,144.9631,2020-02-15
764,Australia,-0.53,-35.4735,149.0124,2020-02-15
765,Australia,-0.53,-34.9285,138.6007,2020-02-15
766,Australia,-0.53,-33.8688,151.2093,2020-02-15
767,Australia,-0.53,-31.9505,115.8605,2020-02-15
768,Australia,-0.53,-27.4698,153.0251,2020-02-15
769,Australia,-0.53,-12.4634,130.8456,2020-02-15
770,Australia,-0.53,-42.8821,147.3272,2020-02-16
771,Australia,-0.53,-37.8136,144.9631,2020-02-16
772,Australia,-0.53,-35.4735,149.0124,2020-02-16
773,Australia,-0.53,-34.9285,138.6007,2020-02-16
774,Australia,-0.53,-33.8688,151.2093,2020-02-16
775,Australia,-0.53,-31.9505,115.8605,2020-02-16
776,Australia,-0.53,-27.4698,153.0251,2020-02-16
777,Australia,-0.53,-12.4634,130.8456,2020-02-16
778,Australia,-0.53,-42.8821,147.3272,2020-02-17
779,Australia,-0.53,-37.8136,144.9631,2020-02-17
780,Australia,-0.53,-35.4735,149.0124,2020-02-17
781,Australia,-0.53,-34.9285,138.6007,2020-02-17
782,Australia,-0.53,-33.8688,151.2093,2020-02-17
783,Australia,-0.53,-31.9505,115.8605,2020-02-17
784,Australia,-0.53,-27.4698,153.0251,2020-02-17
785,Australia,-0.53,-12.4634,130.8456,2020-02-17
786,Australia,-0.53,-42.8821,147.3272,2020-02-18
787,Australia,-0.53,-37.8136,144.9631,2020-02-18
788,Australia,-0.53,-35.4735,149.0124,2020-02-18
789,Australia,-0.53,-34.9285,138.6007,2020-02-18
790,Australia,-0.53,-33.8688,151.2093,2020-02-18
791,Australia,-0.53,-31.9505,115.8605,2020-02-18
792,Australia,-0.53,-27.4698,153.0251,2020-02-18
793,Australia,-0.53,-12.4634,130.8456,2020-02-18
794,Australia,-0.53,-42.8821,147.3272,2020-02-19
795,Australia,-0.53,-37.8136,144.9631,2020-02-19
796,Australia,-0.53,-35.4735,149.0124,2020-02-19
797,Australia,-0.53,-34.9285,138.6007,2020-02-19
798,Australia,-0.53,-33.8688,151.2093,2020-02-19
799,Australia,-0.53,-31.9505,115.8605,2020-02-19
800,Australia,-0.53,-27.4698,153.0251,2020-02-19
801,Australia,-0.53,-12.4634,130.8456,2020-02-19
802,Australia,-0.53,-42.8821,147.3272,2020-02-20
803,Australia,-0.53,-37.8136,144.9631,2020-02-20
804,Australia,-0.53,-35.4735,149.0124,2020-02-20
805,Australia,-0.53,-34.9285,138.6007,2020-02-20
806,Australia,-0.53,-33.8688,151.2093,2020-02-20
807,Australia,-0.53,-31.9505,115.8605,2020-02-20
808,Australia,-0.53,-27.4698,153.0251,2020-02-20
809,Australia,-0.53,-12.4634,130.8456,2020-02-20
810,Australia,-0.53,-42.8821,147.3272,2020-02-21
811,Australia,-0.53,-37.8136,144.9631,2020-02-21
812,Australia,-0.53,-35.4735,149.0124,2020-02-21
813,Australia,-0.53,-34.9285,138.6007,2020-02-21
814,Australia,-0.53,-33.8688,151.2093,2020-02-21
815,Australia,-0.53,-31.9505,115.8605,2020-02-21
816,Australia,-0.53,-27.4698,153.0251,2020-02-21
817,Australia,-0.53,-12.4634,130.8456,2020-02-21
818,Australia,-0.53,-42.8821,147.3272,2020-02-22
819,Australia,-0.53,-37.8136,144.9631,2020-02-22
820,Australia,-0.53,-35.4735,149.0124,2020-02-22
821,Australia,-0.53,-34.9285,138.6007,2020-02-22
822,Australia,-0.53,-33.8688,151.2093,2020-02-22
823,Australia,-0.53,-31.9505,115.8605,2020-02-22
824,Australia,-0.53,-27.4698,153.0251,2020-02-22
825,Australia,-0.53,-12.4634,130.8456,2020-02-22
826,Australia,-0.53,-42.8821,147.3272,2020-02-23
827,Australia,-0.53,-37.8136,144.9631,2020-02-23
828,Australia,-0.53,-35.4735,149.0124,2020-02-23
829,Australia,-0.53,-34.9285,138.6007,2020-02-23
830,Australia,-0.53,-33.8688,151.2093,2020-02-23
831,Australia,-0.53,-31.9505,115.8605,2020-02-23
832,Australia,-0.53,-27.4698,153.0251,2020-02-23
833,Australia,-0.53,-12.4634,130.8456,2020-02-23
834,Australia,-0.53,-42.8821,147.3272,2020-02-24
835,Australia,-0.53,-37.8136,144.9631,2020-02-24
836,Australia,-0.53,-35.4735,149.0124,2020-02-24
837,Australia,-0.53,-34.9285,138.6007,2020-02-24
838,Australia,-0.53,-33.8688,151.2093,2020-02-24
839,Australia,-0.53,-31.9505,115.8605,2020-02-24
840,Australia,-0.53,-27.4698,153.0251,2020-02-24
841,Australia,-0.53,-12.4634,130.8456,2020-02-24
842,Australia,-0.53,-42.8821,147.3272,2020-02-25
843,Australia,-0.53,-37.8136,144.9631,2020-02-25
844,Australia,-0.53,-35.4735,149.0124,2020-02-25
845,Australia,-0.53,-34.9285,138.6007,2020-02-25
846,Australia,-0.53,-33.8688,151.2093,2020-02-25
847,Australia,-0.53,-31.9505,115.8605,2020-02-25
848,Australia,-0.53,-27.4698,153.0251,2020-02-25
849,Australia,-0.53,-12.4634,130.8456,2020-02-25
850,Australia,-0.53,-42.8821,147.3272,2020-02-26
851,Australia,-0.53,-37.8136,144.9631,2020-02-26
852,Australia,-0.53,-35.4735,149.0124,2020-02-26
853,Australia,-0.53,-34.9285,138.6007,2020-02-26
854,Australia,-0.53,-33.8688,151.2093,2020-02-26
855,Australia,-0.53,-31.9505,115.8605,2020-02-26
856,Australia,-0.53,-27.4698,153.0251,2020-02-26
857,Australia,-0.53,-12.4634,130.8456,2020-02-26
858,Australia,-0.53,-42.8821,147.3272,2020-02-27
859,Australia,-0.53,-37.8136,144.9631,2020-02-27
860,Australia,-0.53,-35.4735,149.0124,2020-02-27
861,Australia,-0.53,-34.9285,138.6007,2020-02-27
862,Australia,-0.53,-33.8688,151.2093,2020-02-27
863,Australia,-0.53,-31.9505,115.8605,2020-02-27
864,Australia,-0.53,-27.4698,153.0251,2020-02-27
865,Australia,-0.53,-12.4634,130.8456,2020-02-27
866,Australia,-0.53,-42.8821,147.3272,2020-02-28
867,Australia,-0.53,-37.8136,144.9631,2020-02-28
868,Australia,-0.53,-35.4735,149.0124,2020-02-28
869,Australia,-0.53,-34.9285,138.6007,2020-02-28
870,Australia,-0.53,-33.8688,151.2093,2020-02-28
871,Australia,-0.53,-31.9505,115.8605,2020-02-28
872,Australia,-0.53,-27.4698,153.0251,2020-02-28
873,Australia,-0.53,-12.4634,130.8456,2020-02-28
874,Australia,-0.53,-42.8821,147.3272,2020-02-29
875,Australia,-0.53,-37.8136,144.9631,2020-02-29
876,Australia,-0.53,-35.4735,149.0124,2020-02-29
877,Australia,-0.53,-34.9285,138.6007,2020-02-29
878,Australia,-0.53,-33.8688,151.2093,2020-02-29
879,Australia,-0.53,-31.9505,115.8605,2020-02-29
880,Australia,-0.53,-27.4698,153.0251,2020-02-29
881,Australia,-0.53,-12.4634,130.8456,2020-02-29
882,Australia,-0.53,-42.8821,147.3272,2020-03-01
883,Australia,-0.53,-37.8136,144.9631,2020-03-01
884,Australia,-0.53,-35.4735,149.0124,2020-03-01
885,Australia,-0.53,-34.9285,138.6007,2020-03-01
886,Australia,-0.53,-33.8688,151.2093,2020-03-01
887,Australia,-0.53,-31.9505,115.8605,2020-03-01
888,Australia,-0.53,-27.4698,153.0251,2020-03-01
889,Australia,-0.53,-12.4634,130.8456,2020-03-01
890,Australia,-0.53,-42.8821,147.3272,2020-03-02
891,Australia,-0.53,-37.8136,144.9631,2020-03-02
892,Australia,-0.53,-35.4735,149.0124,2020-03-02
893,Australia,-0.53,-34.9285,138.6007,2020-03-02
894,Australia,-0.53,-33.8688,151.2093,2020-03-02
895,Australia,-0.53,-31.9505,115.8605,2020-03-02
896,Australia,-0.53,-27.4698,153.0251,2020-03-02
897,Australia,-0.53,-12.4634,130.8456,2020-03-02
898,Australia,-0.53,-42.8821,147.3272,2020-03-03
899,Australia,-0.53,-37.8136,144.9631,2020-03-03
900,Australia,-0.53,-35.4735,149.0124,2020-03-03
901,Australia,-0.53,-34.9285,138.6007,2020-03-03
902,Australia,-0.53,-33.8688,151.2093,2020-03-03
903,Australia,-0.53,-31.9505,115.8605,2020-03-03
904,Australia,-0.53,-27.4698,153.0251,2020-03-03
905,Australia,-0.53,-12.4634,130.8456,2020-03-03
906,Australia,-0.53,-42.8821,147.3272,2020-03-04
907,Australia,-0.53,-37.8136,144.9631,2020-03-04
908,Australia,-0.53,-35.4735,149.0124,2020-03-04
909,Australia,-0.53,-34.9285,138.6007,2020-03-04
910,Australia,-0.53,-33.8688,151.2093,2020-03-04
911,Australia,-0.53,-31.9505,115.8605,2020-03-04
912,Australia,-0.53,-27.4698,153.0251,2020-03-04
913,Australia,-0.53,-12.4634,130.8456,2020-03-04
914,Australia,-0.53,-42.8821,147.3272,2020-03-05
915,Australia,-0.53,-37.8136,144.9631,2020-03-05
916,Australia,-0.53,-35.4735,149.0124,2020-03-05
917,Australia,-0.53,-34.9285,138.6007,2020-03-05
918,Australia,-0.53,-33.8688,151.2093,2020-03-05
919,Australia,-0.53,-31.9505,115.8605,2020-03-05
920,Australia,-0.53,-27.4698,153.0251,2020-03-05
921,Australia,-0.53,-12.4634,130.8456,2020-03-05
922,Australia,-0.53,-42.8821,147.3272,2020-03-06
923,Australia,-0.53,-37.8136,144.9631,2020-03-06
924,Australia,-0.53,-35.4735,149.0124,2020-03-06
925,Australia,-0.53,-34.9285,138.6007,2020-03-06
926,Australia,-0.53,-33.8688,151.2093,2020-03-06
927,Australia,-0.53,-31.9505,115.8605,2020-03-06
928,Australia,-0.53,-27.4698,153.0251,2020-03-06
929,Australia,-0.53,-12.4634,130.8456,2020-03-06
930,Australia,-0.53,-42.8821,147.3272,2020-03-07
931,Australia,-0.53,-37.8136,144.9631,2020-03-07
932,Australia,-0.53,-35.4735,149.0124,2020-03-07
933,Australia,-0.53,-34.9285,138.6007,2020-03-07
934,Australia,-0.53,-33.8688,151.2093,2020-03-07
935,Australia,-0.53,-31.9505,115.8605,2020-03-07
936,Australia,-0.53,-27.4698,153.0251,2020-03-07
937,Australia,-0.53,-12.4634,130.8456,2020-03-07
938,Australia,-0.53,-42.8821,147.3272,2020-03-08
939,Australia,-0.53,-37.8136,144.9631,2020-03-08
940,Australia,-0.53,-35.4735,149.0124,2020-03-08
941,Australia,-0.53,-34.9285,138.6007,2020-03-08
942,Australia,-0.53,-33.8688,151.2093,2020-03-08
943,Australia,-0.53,-31.9505,115.8605,2020-03-08
944,Australia,-0.53,-27.4698,153.0251,2020-03-08
945,Australia,-0.53,-12.4634,130.8456,2020-03-08
946,Australia,-0.53,-42.8821,147.3272,2020-03-09
947,Australia,-0.53,-37.8136,144.9631,2020-03-09
948,Australia,-0.53,-35.4735,149.0124,2020-03-09
949,Australia,-0.53,-34.9285,138.6007,2020-03-09
950,Australia,-0.53,-33.8688,151.2093,2020-03-09
951,Australia,-0.53,-31.9505,115.8605,2020-03-09
952,Australia,-0.53,-27.4698,153.0251,2020-03-09
953,Australia,-0.53,-12.4634,130.8456,2020-03-09
954,Australia,-0.53,-42.8821,147.3272,2020-03-10
955,Australia,-0.53,-37.8136,144.9631,2020-03-10
956,Australia,-0.53,-35.4735,149.0124,2020-03-10
957,Australia,-0.53,-34.9285,138.6007,2020-03-10
958,Australia,-0.53,-33.8688,151.2093,2020-03-10
959,Australia,-0.53,-31.9505,115.8605,2020-03-10
960,Australia,-0.53,-27.4698,153.0251,2020-03-10
961,Australia,-0.53,-12.4634,130.8456,2020-03-10
962,Australia,-0.53,-42.8821,147.3272,2020-03-11
963,Australia,-0.53,-37.8136,144.9631,2020-03-11
964,Australia,-0.53,-35.4735,149.0124,2020-03-11
965,Australia,-0.53,-34.9285,138.6007,2020-03-11
966,Australia,-0.53,-33.8688,151.2093,2020-03-11
967,Australia,-0.53,-31.9505,115.8605,2020-03-11
968,Australia,-0.53,-27.4698,153.0251,2020-03-11
969,Australia,-0.53,-12.4634,130.8456,2020-03-11
970,Australia,-0.53,-42.8821,147.3272,2020-03-12
971,Australia,-0.53,-37.8136,144.9631,2020-03-12
972,Australia,-0.53,-35.4735,149.0124,2020-03-12
973,Australia,-0.53,-34.9285,138.6007,2020-03-12
974,Australia,-0.53,-33.8688,151.2093,2020-03-12
975,Australia,-0.53,-31.9505,115.8605,2020-03-12
976,Australia,-0.53,-27.4698,153.0251,2020-03-12
977,Australia,-0.53,-12.4634,130.8456,2020-03-12
978,Australia,-0.53,-42.8821,147.3272,2020-03-13
979,Australia,-0.53,-37.8136,144.9631,2020-03-13
980,Australia,-0.53,-35.4735,149.0124,2020-03-13
981,Australia,-0.53,-34.9285,138.6007,2020-03-13
982,Australia,-0.53,-33.8688,151.2093,2020-03-13
983,Australia,-0.53,-31.9505,115.8605,2020-03-13
984,Australia,-0.53,-27.4698,153.0251,2020-03-13
985,Australia,-0.53,-12.4634,130.8456,2020-03-13
986,Australia,-0.53,-42.8821,147.3272,2020-03-14
987,Australia,-0.53,-37.8136,144.9631,2020-03-14
988,Australia,-0.53,-35.4735,149.0124,2020-03-14
